activity_id,viewer_id,movie_id,watch_date,watch_duration_min,completion_pct,platform,rating_given
WA01757,V0490,M013,2025-02-23,52,38,Web,3.9
WA01758,V0112,M010,2025-02-05,110,98,Smart TV,3.2
WA01759,V0457,M011,2024-11-09,71,52,Tablet,7.8
WA01760,V0417,M015,2024-11-15,75,49,Tablet,2.7
WA01761,V0479,M001,2025-02-15,72,69,Smart TV,3.3
WA01762,V0461,M011,2024-11-16,79,51,Mobile,6.2
WA01763,V0476,M010,2024-11-09,117,88,Tablet,8.4
WA01764,V0174,M002,2025-03-21,60,38,Web,5.2
WA01765,V0022,M004,2025-02-03,92,81,Smart TV,2.9
WA01766,V0047,M015,2025-01-31,97,96,Smart TV,9.3
WA01767,V0202,M010,2025-02-25,151,96,Web,4.6
WA01768,V0484,M003,2025-01-23,77,67,Tablet,5.5
WA01769,V0252,M007,2024-10-22,50,33,Mobile,4.9
WA01770,V0255,M008,2025-03-06,95,69,Smart TV,8.3
WA01771,V0097,M012,2024-10-15,54,35,Mobile,4.8
WA01772,V0329,M010,2025-02-24,82,52,Smart TV,8.0
WA01773,V0198,M009,2024-10-08,65,68,Web,5.1
WA01774,V0269,M009,2024-10-14,137,95,Web,6.3
WA01775,V0051,M011,2025-03-28,54,57,Tablet,9.6
WA01776,V0366,M015,2024-11-26,50,39,Web,6.2
WA01777,V0473,M010,2025-03-13,31,35,Tablet,4.0
WA01778,V0464,M012,2024-10-30,38,30,Web,7.4
WA01779,V0424,M015,2024-12-24,88,79,Web,5.3
WA01780,V0073,M014,2025-01-11,46,49,Web,7.2
WA01781,V0482,M005,2025-01-17,72,56,Smart TV,5.6
WA01782,V0143,M001,2025-01-15,110,78,Web,8.6
WA01783,V0022,M008,2024-12-04,72,80,Tablet,3.5
WA01784,V0060,M012,2024-11-27,43,44,Web,9.3
WA01785,V0168,M008,2024-10-18,110,98,Web,9.6
WA01786,V0275,M005,2025-03-24,92,66,Smart TV,4.6
WA01787,V0203,M010,2024-12-06,46,45,Web,9.6
WA01788,V0266,M009,2025-02-05,52,46,Mobile,6.0
WA01789,V0427,M002,2024-10-29,40,34,Tablet,3.9
WA01790,V0224,M013,2025-03-27,58,60,Smart TV,5.8
WA01791,V0393,M003,2025-01-22,89,94,Web,8.3
WA01792,V0486,M012,2024-12-21,29,31,Web,5.1
WA01793,V0103,M005,2024-11-14,119,89,Mobile,5.4
WA01794,V0116,M003,2024-12-14,58,38,Web,7.2
WA01795,V0447,M006,2025-03-18,48,33,Tablet,3.0
WA01796,V0286,M004,2025-03-04,103,66,Web,3.6
WA01797,V0210,M006,2024-10-15,39,38,Mobile,7.1
WA01798,V0074,M003,2024-12-22,46,34,Mobile,7.6
WA01799,V0417,M001,2025-01-06,33,37,Tablet,8.3
WA01800,V0038,M002,2024-11-27,93,99,Mobile,7.4
WA01801,V0352,M015,2025-01-30,91,66,Tablet,5.9
WA01802,V0177,M012,2024-11-30,94,62,Tablet,6.1
WA01803,V0451,M015,2024-11-09,145,98,Smart TV,4.2
WA01804,V0132,M005,2025-03-13,88,79,Web,5.3
WA01805,V0022,M001,2025-01-19,61,48,Tablet,5.6
WA01806,V0065,M015,2025-02-16,96,81,Smart TV,4.1
WA01807,V0376,M007,2025-01-16,125,88,Tablet,5.8
WA01808,V0167,M007,2025-01-27,99,73,Tablet,3.5
WA01809,V0365,M009,2024-11-22,68,57,Web,6.8
WA01810,V0281,M014,2025-03-18,121,89,Tablet,5.3
WA01811,V0241,M005,2024-11-24,67,48,Mobile,6.6
WA01812,V0103,M008,2024-12-16,51,36,Web,5.0
WA01813,V0222,M015,2024-11-10,133,96,Web,9.6
WA01814,V0291,M001,2025-03-27,91,79,Web,4.5
WA01815,V0295,M012,2025-03-24,88,81,Web,3.6
WA01816,V0391,M006,2025-01-28,55,46,Tablet,4.9
WA01817,V0347,M015,2025-03-06,53,34,Mobile,8.4
WA01818,V0170,M002,2024-10-06,32,36,Mobile,4.8
WA01819,V0491,M015,2024-12-31,56,49,Web,4.8
WA01820,V0244,M002,2025-01-01,113,87,Smart TV,7.8
WA01821,V0462,M005,2024-12-17,51,50,Web,3.7
WA01822,V0288,M002,2025-02-14,71,50,Tablet,7.7
WA01823,V0340,M005,2025-03-26,53,44,Web,9.3
WA01824,V0243,M002,2024-10-11,83,78,Tablet,6.1
WA01825,V0300,M013,2024-10-06,116,86,Web,5.9
WA01826,V0044,M001,2025-02-03,97,73,Smart TV,3.0
WA01827,V0470,M003,2025-03-09,102,80,Web,3.3
WA01828,V0150,M015,2025-03-21,81,71,Mobile,5.2
WA01829,V0087,M013,2025-02-04,76,83,Smart TV,8.9
WA01830,V0463,M004,2025-02-09,120,96,Mobile,6.2
WA01831,V0359,M015,2024-11-12,57,60,Smart TV,4.5
WA01832,V0384,M007,2024-12-26,60,64,Tablet,7.4
WA01833,V0447,M006,2025-02-19,43,46,Mobile,8.0
WA01834,V0464,M001,2024-12-17,75,55,Tablet,5.4
WA01835,V0172,M001,2025-03-27,96,78,Smart TV,8.5
WA01836,V0068,M014,2025-01-17,103,73,Smart TV,7.9
WA01837,V0137,M009,2024-11-19,100,66,Mobile,9.4
WA01838,V0442,M015,2025-03-21,70,70,Mobile,2.7
WA01839,V0091,M003,2024-10-28,47,39,Smart TV,3.0
WA01840,V0005,M010,2024-11-30,39,39,Mobile,8.0
WA01841,V0299,M006,2025-03-08,48,49,Tablet,7.2
WA01842,V0029,M006,2025-03-20,46,45,Web,4.0
WA01843,V0368,M012,2024-10-21,46,41,Mobile,2.5
WA01844,V0026,M013,2025-03-25,66,56,Mobile,5.4
WA01845,V0419,M011,2025-02-13,102,90,Web,7.8
WA01846,V0148,M008,2025-03-04,101,90,Mobile,5.8
WA01847,V0499,M009,2024-10-02,52,52,Web,4.5
WA01848,V0360,M015,2025-02-16,51,45,Mobile,3.9
WA01849,V0203,M014,2024-12-22,59,50,Smart TV,7.0
WA01850,V0219,M009,2025-03-13,71,57,Smart TV,8.7
WA01851,V0336,M012,2024-12-01,47,30,Smart TV,4.6
WA01852,V0253,M003,2024-10-17,36,38,Smart TV,9.3
WA01853,V0346,M001,2025-03-08,58,40,Tablet,2.6
WA01854,V0302,M012,2025-03-22,70,70,Smart TV,7.7
WA01855,V0373,M010,2025-03-23,61,63,Smart TV,5.9
WA01856,V0154,M012,2025-01-31,127,93,Tablet,4.9
WA01857,V0022,M012,2024-11-18,60,51,Smart TV,5.6
WA01858,V0238,M015,2025-01-27,106,81,Tablet,5.9
WA01859,V0448,M003,2025-01-07,47,33,Web,8.4
WA01860,V0188,M007,2025-03-11,88,81,Mobile,5.8
WA01861,V0304,M014,2025-03-19,54,49,Web,4.1
WA01862,V0139,M001,2025-01-09,73,49,Smart TV,4.0
WA01863,V0425,M008,2025-01-09,74,68,Smart TV,4.2
WA01864,V0223,M008,2025-03-05,130,85,Web,6.2
WA01865,V0035,M011,2024-10-16,58,43,Smart TV,7.8
WA01866,V0266,M010,2024-12-14,64,60,Tablet,8.5
WA01867,V0324,M007,2025-02-03,62,69,Web,5.0
WA01868,V0307,M005,2025-03-25,64,45,Web,6.5
WA01869,V0290,M006,2025-01-04,81,77,Tablet,3.0
WA01870,V0108,M008,2025-01-03,87,61,Smart TV,7.7
WA01871,V0285,M015,2024-12-20,97,65,Smart TV,6.8
WA01872,V0495,M006,2025-03-28,52,46,Smart TV,8.4
WA01873,V0251,M010,2024-11-28,73,61,Tablet,9.2
WA01874,V0385,M006,2025-02-08,80,79,Web,7.2
WA01875,V0309,M002,2025-02-13,135,89,Smart TV,3.0
WA01876,V0187,M007,2024-11-19,60,48,Mobile,6.1
WA01877,V0183,M004,2025-03-12,63,71,Tablet,6.7
WA01878,V0161,M013,2024-12-09,119,92,Web,8.7
WA01879,V0376,M011,2024-11-18,70,67,Mobile,8.0
WA01880,V0128,M004,2025-02-12,101,66,Tablet,5.7
WA01881,V0105,M014,2024-10-03,80,63,Web,4.7
WA01882,V0189,M001,2025-03-16,57,40,Tablet,8.3
WA01883,V0305,M003,2025-01-23,69,50,Tablet,8.2
WA01884,V0102,M002,2024-12-10,96,65,Tablet,4.6
WA01885,V0064,M010,2024-11-02,41,32,Mobile,9.0
WA01886,V0162,M009,2025-01-31,65,48,Tablet,6.6
WA01887,V0092,M011,2025-01-20,104,80,Smart TV,7.1
WA01888,V0290,M013,2024-10-09,89,71,Mobile,9.1
WA01889,V0475,M001,2024-11-03,58,38,Mobile,3.5
WA01890,V0048,M002,2025-02-11,66,60,Smart TV,9.8
WA01891,V0385,M006,2024-10-21,103,73,Mobile,6.2
WA01892,V0329,M009,2024-10-16,130,83,Tablet,7.7
WA01893,V0082,M009,2024-10-23,100,87,Mobile,8.2
WA01894,V0029,M014,2024-12-06,71,60,Mobile,2.9
WA01895,V0022,M014,2025-03-28,107,91,Mobile,4.1
WA01896,V0164,M004,2024-11-09,100,94,Smart TV,5.4
WA01897,V0262,M011,2025-03-21,44,32,Smart TV,6.2
WA01898,V0035,M011,2025-03-28,143,100,Mobile,4.0
WA01899,V0004,M001,2024-11-23,109,92,Smart TV,7.8
WA01900,V0204,M010,2025-01-03,79,51,Web,3.6
WA01901,V0285,M001,2025-03-10,80,64,Smart TV,6.3
WA01902,V0101,M003,2024-11-21,87,72,Smart TV,9.2
WA01903,V0015,M007,2024-10-31,109,87,Tablet,7.0
WA01904,V0105,M011,2025-03-21,125,81,Web,3.3
WA01905,V0389,M007,2024-10-28,63,55,Smart TV,8.7
WA01906,V0238,M011,2024-11-24,97,76,Mobile,7.4
WA01907,V0262,M004,2025-02-23,69,57,Mobile,4.8
WA01908,V0256,M004,2024-11-16,73,56,Tablet,7.9
WA01909,V0246,M008,2025-01-09,102,92,Smart TV,8.5
WA01910,V0453,M011,2024-12-03,42,43,Mobile,8.9
WA01911,V0477,M010,2024-10-13,59,65,Mobile,4.8
WA01912,V0028,M007,2025-02-23,46,42,Smart TV,4.1
WA01913,V0144,M004,2025-01-17,53,39,Tablet,7.4
WA01914,V0073,M005,2024-10-09,71,68,Smart TV,5.9
WA01915,V0451,M015,2024-11-22,34,33,Tablet,3.8
WA01916,V0446,M002,2024-10-23,105,88,Smart TV,4.5
WA01917,V0375,M012,2025-02-22,57,38,Web,4.1
WA01918,V0020,M007,2025-03-23,45,33,Tablet,5.7
WA01919,V0296,M008,2025-01-14,34,31,Mobile,7.4
WA01920,V0104,M013,2024-12-11,114,91,Smart TV,2.7
WA01921,V0415,M005,2024-11-18,104,87,Mobile,10.0
WA01922,V0406,M001,2025-02-22,133,92,Web,7.9
WA01923,V0046,M012,2024-10-13,95,76,Smart TV,5.9
WA01924,V0338,M008,2025-02-17,84,77,Smart TV,7.9
WA01925,V0209,M009,2024-11-07,96,74,Web,6.9
WA01926,V0076,M006,2025-01-28,89,67,Tablet,7.6
WA01927,V0309,M007,2025-01-01,59,41,Smart TV,9.1
WA01928,V0386,M006,2024-12-31,129,87,Web,9.2
WA01929,V0277,M006,2025-02-07,78,73,Web,8.9
WA01930,V0042,M010,2024-11-05,92,80,Tablet,9.1
WA01931,V0054,M009,2025-02-17,91,96,Mobile,4.4
WA01932,V0351,M009,2025-03-20,65,59,Smart TV,6.2
WA01933,V0268,M006,2025-01-04,128,80,Tablet,4.1
WA01934,V0328,M006,2025-01-13,59,58,Tablet,3.7
WA01935,V0410,M012,2024-11-18,84,94,Mobile,6.2
WA01936,V0387,M015,2024-10-19,77,60,Tablet,4.8
WA01937,V0013,M004,2025-02-16,55,54,Mobile,2.7
WA01938,V0035,M002,2024-11-23,44,39,Smart TV,5.9
WA01939,V0006,M002,2025-01-17,109,81,Smart TV,5.1
WA01940,V0318,M006,2024-11-23,107,84,Tablet,7.3
WA01941,V0256,M010,2024-10-11,51,34,Smart TV,5.1
WA01942,V0386,M005,2025-03-29,118,79,Mobile,5.7
WA01943,V0014,M010,2025-03-08,123,92,Tablet,2.8
WA01944,V0279,M008,2024-10-23,93,62,Mobile,3.1
WA01945,V0195,M012,2025-03-11,89,88,Smart TV,4.3
WA01946,V0283,M008,2024-10-09,90,69,Tablet,4.1
WA01947,V0304,M007,2024-10-25,41,46,Mobile,9.5
WA01948,V0238,M008,2024-10-18,81,53,Smart TV,7.7
WA01949,V0300,M007,2025-02-15,59,62,Mobile,7.7
WA01950,V0438,M008,2024-11-14,98,67,Web,2.8
WA01951,V0352,M010,2024-12-24,63,44,Web,9.8
WA01952,V0128,M002,2024-11-20,138,92,Mobile,5.4
WA01953,V0023,M012,2025-03-17,87,78,Smart TV,3.9
WA01954,V0366,M006,2025-03-24,90,59,Tablet,8.6
WA01955,V0072,M015,2024-10-30,52,51,Web,8.1
WA01956,V0255,M010,2025-02-22,79,86,Smart TV,8.5
WA01957,V0326,M007,2024-10-06,120,77,Mobile,5.6
WA01958,V0035,M001,2024-12-11,121,84,Mobile,3.2
WA01959,V0206,M015,2025-03-20,121,90,Web,9.3
WA01960,V0083,M015,2024-11-05,34,33,Mobile,6.8
WA01961,V0192,M011,2024-11-20,145,99,Smart TV,6.1
WA01962,V0060,M013,2025-03-18,92,82,Mobile,4.2
WA01963,V0006,M003,2024-12-16,85,80,Smart TV,2.9
WA01964,V0341,M013,2024-10-04,100,97,Smart TV,6.9
WA01965,V0472,M001,2024-12-17,74,70,Web,9.0
WA01966,V0245,M013,2024-11-24,102,90,Tablet,4.1
WA01967,V0440,M003,2025-01-08,158,99,Mobile,3.6
WA01968,V0245,M003,2025-02-08,41,38,Mobile,6.7
WA01969,V0481,M004,2025-03-10,107,76,Web,8.7
WA01970,V0446,M007,2024-10-16,50,35,Smart TV,8.4
WA01971,V0231,M001,2024-11-19,109,80,Web,8.1
WA01972,V0331,M003,2025-01-31,127,82,Web,4.3
WA01973,V0222,M009,2024-12-13,59,39,Mobile,5.6
WA01974,V0190,M009,2024-10-22,37,35,Smart TV,5.4
WA01975,V0429,M008,2025-03-16,90,68,Smart TV,9.4
WA01976,V0198,M014,2025-01-29,142,92,Web,6.0
WA01977,V0273,M002,2025-03-27,110,73,Mobile,4.4
WA01978,V0117,M005,2024-12-09,119,95,Smart TV,9.5
WA01979,V0498,M006,2024-12-01,84,74,Smart TV,3.9
WA01980,V0136,M006,2025-02-10,92,65,Tablet,7.5
WA01981,V0098,M004,2025-03-06,71,67,Smart TV,7.8
WA01982,V0298,M009,2024-12-22,103,89,Web,3.4
WA01983,V0307,M012,2024-12-14,67,56,Smart TV,3.9
WA01984,V0201,M011,2025-02-05,83,61,Tablet,7.9
WA01985,V0175,M015,2025-02-23,145,98,Web,4.4
WA01986,V0417,M002,2024-12-04,81,78,Tablet,2.5
WA01987,V0479,M004,2024-12-05,134,88,Smart TV,6.3
WA01988,V0219,M007,2024-11-20,44,36,Tablet,7.0
WA01989,V0062,M008,2025-01-20,97,70,Web,3.9
WA01990,V0143,M006,2024-10-14,36,38,Mobile,6.6
WA01991,V0105,M005,2024-11-02,85,84,Mobile,9.2
WA01992,V0173,M010,2024-10-16,40,44,Smart TV,4.6
WA01993,V0476,M004,2024-11-29,75,64,Smart TV,8.8
WA01994,V0391,M003,2024-10-06,112,70,Web,3.8
WA01995,V0316,M014,2025-01-07,114,99,Mobile,9.7
WA01996,V0064,M002,2025-02-24,114,92,Mobile,4.3
WA01997,V0313,M007,2024-11-26,105,88,Web,9.2
WA01998,V0002,M015,2024-11-26,53,43,Web,7.5
WA01999,V0110,M007,2025-02-26,120,87,Web,3.3
WA02000,V0077,M002,2025-01-13,125,86,Tablet,8.9
